2026-02-06 11:31:29,22,2
2026-02-06 11:31:29,23,3
2026-02-06 11:31:29,24,1
2026-02-06 11:31:30,25,2
2026-02-06 11:31:30,26,3
2026-02-06 11:31:30,27,1
2026-02-06 11:31:30,28,2
2026-02-06 11:31:30,29,3
2026-02-06 11:31:30,30,1
